YelpID,venueName,displayAddress,distance,rating,reviewCount,price,stationIndex,category,totalVenues
AScA5UeQeoe0yZ9n6dhOOQ,Court Street Eats,"['1718 Placer St', 'Redding, CA 96001']",345.79530767019793,4.3,19,,19,restaurants,60
UXPkQGuZ6u71z36rbluYcA,Fratelli's Pizza Parlor,"['1774 California St', 'Redding, CA 96001']",400.47422162143914,4.2,121,2.0,19,restaurants,60
AePMatI_NRGHPMcs4aIWhg,Fusion Lounge Bar & Grill,"['1545 Placer St', 'Redding, CA 96001']",418.2057370237408,4.2,187,2.0,19,restaurants,60
7-HRKjs2JGn5FNo9i9NnrA,Carnegie's,"['1600 Oregon St', 'Redding, CA 96001']",429.92195093318,3.8,82,2.0,19,restaurants,60
88T3JMsvcBUNdVJtV_RBZw,Jack's Grill,"['1743 California St', 'Redding, CA 96001']",454.1736039481324,3.8,408,3.0,19,restaurants,60
VOcBCydwzOnPX_LBMZm-UQ,Hot Diggity Dog,"['Yuba St And Oregon St', 'Redding, CA 96001']",454.94448737935244,3.7,3,1.0,19,restaurants,60
OXkOnrjH6Cndzl9hC0ckBA,Raliberto's,"['1701 California St', 'Redding, CA 96001']",455.89400504202615,1.0,1,,19,restaurants,60
LLND8CNRnx5masv_txy0jg,Raliberto's Taco Shop,"['1701 California St', 'Redding, CA 96001']",457.0215449960373,2.3,12,,19,restaurants,60
bRyY-4re52Pg-IFpQBY2BQ,Final Draft Brewing Company,"['1600 California St', 'Redding, CA 96001']",462.13766791790766,4.1,753,2.0,19,restaurants,60
ra2RMICvesVSYbZSz3asRw,Vintage Public House,"['1790 Market St', 'Redding, CA 96001']",479.4790570691396,4.1,232,2.0,19,restaurants,60
O7FWL986cfUGAD9WKikqRQ,Downtown Bar & Grill,"['1724 Market St', 'Redding, CA 96001']",490.0518961070229,3.6,46,2.0,19,restaurants,60
duB-_DTA-XX_vlvVJcZ4cg,The Original Arnold's,"['1724 Market St', 'Redding, CA 96001']",490.2703925461616,4.2,71,2.0,19,restaurants,60
A3woxNjoRRyc1Vg-d3XuGA,Pasta Pronto,"['2151 Market St', 'Redding, CA 96003']",505.7212296354081,3.5,102,1.0,19,restaurants,60
nd7wlihGZ5hm01aaqJhHPg,Market Street Blade And Barrel,"['1777 Market St', 'Redding, CA 96001']",518.0854941844485,3.6,241,3.0,19,restaurants,60
wpt1YhNWei2CBy6HvCeHLw,Amazing Alheri,"['1440 Placer St', 'Redding, CA 96001']",518.3102028314925,5.0,1,,19,restaurants,60
rgvwGrdnSPGdw92xypeHmg,Roots Juice Bar,"['1950 Pine St', 'Redding, CA 96001']",518.5531463025568,4.4,62,,19,restaurants,60
p64KyCAQO5fPTbmERIlQ0w,The Crepe Escape Redding,"['1824 Pine St', 'Redding, CA 96001']",557.5471937059168,4.7,69,,19,restaurants,60
Sz1jiJT4b_bE-KNX7S37CA,Post Office Saloon & Grill,"['1636 Market St', 'Downtown Redding Mall', 'Redding, CA 96001']",578.619142150482,4.2,81,2.0,19,restaurants,60
KEzT40noe_gt2afArlZCxQ,Damburger,"['1320 Placer St', 'Redding, CA 96001']",616.20917994525,4.0,167,2.0,19,restaurants,60
iL3NvT9D-qWaEUWFy6mMpQ,Lulu's Eating & Drinking Establishment,"['2230 Pine St', 'Redding, CA 96001']",625.7352353911978,3.8,163,2.0,19,restaurants,60
8Ck4JUkafRV3i7uOiDK9fQ,Taroko Asian Bar And Grill,"['1701 Pine St', 'Redding, CA 96001']",649.68126590347,4.2,161,2.0,19,restaurants,60
jkKDV4EGYcceTeKJ3mQIwA,The classroom,"['1644 Magnolia Ave', 'Redding, CA 96001']",659.8482635469677,5.0,1,,19,restaurants,60
SnrbsFVHs79kteTG-kxv9A,The Lost Era,"['1350 Butte St', 'Redding, CA 96001']",747.0352679295103,5.0,2,,19,restaurants,60
RsMGLH5HER2HSU8czQ-q8A,Cafe Paradisio,"['1270 Yuba St', 'Redding, CA 96001']",764.9356070538144,4.1,255,2.0,19,restaurants,60
2xOc1-oxmU5KljRxzoc8Mw,From the Hearth Kitchen & Pie Shop - Redding,"['1427 Market St', 'Redding, CA 96001']",777.8648945731686,4.0,114,2.0,19,restaurants,60
TzqzueZCJaotGBw7yWnmCA,Cinders Wood Fired Pizza,"['1415 Market St', 'Redding, CA 96001']",784.742780086165,4.3,598,2.0,19,restaurants,60
hpA2IIJs60o7bMOEisCT_Q,Hermano’s,"['2605 S Market St', 'Redding, CA 96001']",808.9337682154113,4.9,8,,19,restaurants,60
6lZW2F8ZfNbrYaQIyQBCRA,Canelo’s,"['2605 S Market St', 'Redding, CA 96001']",809.702896683587,4.8,79,,19,restaurants,60
IxCDXj-7iQiLzir7G5FpOw,Sandwichery,"['1341 Tehama St', 'Redding, CA 96001']",819.2697625267924,4.6,130,1.0,19,restaurants,60
My80Rm5V_KycXYwQGUUDRw,Corbett's Restaurant,"['1455 Pine St', 'Redding, CA 96001']",820.4167426323053,3.9,184,2.0,19,restaurants,60
zzQKsIi2rZnySpswUeP7Fg,Racha Noodle,"['2630 S Market St', 'Redding, CA 96001']",821.8142586424354,4.1,140,2.0,19,restaurants,60
09CmaQKclHxjCk6xX8eSfw,Maxwells Eatery,"['1344 Market St', 'Redding, CA 96001']",842.2801135607506,4.1,271,2.0,19,restaurants,60
wrEp_x2pIouXbOqWDsX7EQ,La Cabana,"['1335 Market St', 'Redding, CA 96001']",847.0176602630823,4.2,203,1.0,19,restaurants,60
vvPO574nUH3ZMGATTlYTEQ,Squire Room,"['1336 Tehama St', 'Redding, CA 96001']",846.92837585861,3.7,12,1.0,19,restaurants,60
ONn_p2HKDThmmXlOWRGlaQ,Woody's Brewing,"['1257 Oregon St', 'Redding, CA 96001']",850.0939729421319,4.2,748,2.0,19,restaurants,60
mMS0a-5Um_yHwZ2npbJnIQ,Odell Craft Barbecue,"['1300 Market St', 'Ste 102', 'Redding, CA 96001']",865.9406751380403,4.9,26,,19,restaurants,60
gSSxGLA8LyztK595j2zxqA,Kobe Seafood & Steakhouse,"['1300 Market St', 'Ste 101', 'Redding, CA 96001']",865.9406751380403,3.3,398,3.0,19,restaurants,60
0hTkYJLt-blOJUqZOyLiFg,Taqueria Los Gordos,"['1400 Pine St', 'Redding, CA 96001']",871.4645868029517,4.1,185,1.0,19,restaurants,60
Zl8mIuxqycKlX3onXvSmAQ,Parkview Cafe,"['1100 Parkview Ave', 'Redding, CA 96001']",882.909236133579,2.0,1,,19,restaurants,60
U6DmcE0iAIjp7q6PGKckYQ,Shasta Pizza,"['1101 Parkview Ave', 'Redding, CA 96001']",906.1327857745605,4.0,44,1.0,19,restaurants,60
gKiRFAvvsmbhftmXM6uGZg,Carl's Jr,"['1800 Eureka Way', 'Redding, CA 96001']",966.6930808061252,2.3,24,,19,restaurants,60
q6k8HgPRXyI1EphGmBaCzg,Taco Bell,"['1220 Market St', 'Redding, CA 96001']",998.433090890924,1.7,50,1.0,19,restaurants,60
Sz1jiJT4b_bE-KNX7S37CA,Post Office Saloon & Grill,"['1636 Market St', 'Downtown Redding Mall', 'Redding, CA 96001']",66.34979231158621,4.2,81,2.0,20,restaurants,59
bRyY-4re52Pg-IFpQBY2BQ,Final Draft Brewing Company,"['1600 California St', 'Redding, CA 96001']",110.23275469292572,4.1,753,2.0,20,restaurants,59
wpt1YhNWei2CBy6HvCeHLw,Amazing Alheri,"['1440 Placer St', 'Redding, CA 96001']",112.17494743987818,5.0,1,,20,restaurants,59
OXkOnrjH6Cndzl9hC0ckBA,Raliberto's,"['1701 California St', 'Redding, CA 96001']",150.62518837246634,1.0,1,,20,restaurants,59
LLND8CNRnx5masv_txy0jg,Raliberto's Taco Shop,"['1701 California St', 'Redding, CA 96001']",151.11738462461122,2.3,12,,20,restaurants,59
AePMatI_NRGHPMcs4aIWhg,Fusion Lounge Bar & Grill,"['1545 Placer St', 'Redding, CA 96001']",155.45595243996496,4.2,187,2.0,20,restaurants,59
88T3JMsvcBUNdVJtV_RBZw,Jack's Grill,"['1743 California St', 'Redding, CA 96001']",172.4392876294837,3.8,408,3.0,20,restaurants,59
SnrbsFVHs79kteTG-kxv9A,The Lost Era,"['1350 Butte St', 'Redding, CA 96001']",175.37456608928935,5.0,2,,20,restaurants,59
duB-_DTA-XX_vlvVJcZ4cg,The Original Arnold's,"['1724 Market St', 'Redding, CA 96001']",177.88748864218806,4.2,71,2.0,20,restaurants,59
O7FWL986cfUGAD9WKikqRQ,Downtown Bar & Grill,"['1724 Market St', 'Redding, CA 96001']",180.96579833980002,3.6,46,2.0,20,restaurants,59
KEzT40noe_gt2afArlZCxQ,Damburger,"['1320 Placer St', 'Redding, CA 96001']",189.44301165006206,4.0,167,2.0,20,restaurants,59
2xOc1-oxmU5KljRxzoc8Mw,From the Hearth Kitchen & Pie Shop - Redding,"['1427 Market St', 'Redding, CA 96001']",206.492355785644,4.0,114,2.0,20,restaurants,59
UXPkQGuZ6u71z36rbluYcA,Fratelli's Pizza Parlor,"['1774 California St', 'Redding, CA 96001']",206.55802629874606,4.2,121,2.0,20,restaurants,59
TzqzueZCJaotGBw7yWnmCA,Cinders Wood Fired Pizza,"['1415 Market St', 'Redding, CA 96001']",213.5801467946726,4.3,598,2.0,20,restaurants,59
ra2RMICvesVSYbZSz3asRw,Vintage Public House,"['1790 Market St', 'Redding, CA 96001']",231.30350364949123,4.1,232,2.0,20,restaurants,59
nd7wlihGZ5hm01aaqJhHPg,Market Street Blade And Barrel,"['1777 Market St', 'Redding, CA 96001']",233.04885277583924,3.6,241,3.0,20,restaurants,59
VOcBCydwzOnPX_LBMZm-UQ,Hot Diggity Dog,"['Yuba St And Oregon St', 'Redding, CA 96001']",236.09964513234743,3.7,3,1.0,20,restaurants,59
IxCDXj-7iQiLzir7G5FpOw,Sandwichery,"['1341 Tehama St', 'Redding, CA 96001']",249.75433503116307,4.6,130,1.0,20,restaurants,59
RsMGLH5HER2HSU8czQ-q8A,Cafe Paradisio,"['1270 Yuba St', 'Redding, CA 96001']",258.58475069973304,4.1,255,2.0,20,restaurants,59
My80Rm5V_KycXYwQGUUDRw,Corbett's Restaurant,"['1455 Pine St', 'Redding, CA 96001']",259.3162439453485,3.9,184,2.0,20,restaurants,59
8Ck4JUkafRV3i7uOiDK9fQ,Taroko Asian Bar And Grill,"['1701 Pine St', 'Redding, CA 96001']",261.01842501092364,4.2,161,2.0,20,restaurants,59
7-HRKjs2JGn5FNo9i9NnrA,Carnegie's,"['1600 Oregon St', 'Redding, CA 96001']",266.1218954274449,3.8,82,2.0,20,restaurants,59
vvPO574nUH3ZMGATTlYTEQ,Squire Room,"['1336 Tehama St', 'Redding, CA 96001']",278.9709629710537,3.7,12,1.0,20,restaurants,59
wrEp_x2pIouXbOqWDsX7EQ,La Cabana,"['1335 Market St', 'Redding, CA 96001']",283.15332924336656,4.2,203,1.0,20,restaurants,59
09CmaQKclHxjCk6xX8eSfw,Maxwells Eatery,"['1344 Market St', 'Redding, CA 96001']",290.37774869951403,4.1,271,2.0,20,restaurants,59
0hTkYJLt-blOJUqZOyLiFg,Taqueria Los Gordos,"['1400 Pine St', 'Redding, CA 96001']",299.5422558386461,4.1,185,1.0,20,restaurants,59
AScA5UeQeoe0yZ9n6dhOOQ,Court Street Eats,"['1718 Placer St', 'Redding, CA 96001']",306.1934000110485,4.3,19,,20,restaurants,59
mMS0a-5Um_yHwZ2npbJnIQ,Odell Craft Barbecue,"['1300 Market St', 'Ste 102', 'Redding, CA 96001']",321.95217576347056,4.9,26,,20,restaurants,59
gSSxGLA8LyztK595j2zxqA,Kobe Seafood & Steakhouse,"['1300 Market St', 'Ste 101', 'Redding, CA 96001']",321.95217576347056,3.3,398,3.0,20,restaurants,59
p64KyCAQO5fPTbmERIlQ0w,The Crepe Escape Redding,"['1824 Pine St', 'Redding, CA 96001']",335.5953478252618,4.7,69,,20,restaurants,59
rgvwGrdnSPGdw92xypeHmg,Roots Juice Bar,"['1950 Pine St', 'Redding, CA 96001']",417.43405874685345,4.4,62,,20,restaurants,59
N9UPllc-jLWun7MhYFIzAw,From The Hearth Express,"['1279 Pine St', 'Redding, CA 96001']",445.3075966266025,3.8,60,2.0,20,restaurants,59
ONn_p2HKDThmmXlOWRGlaQ,Woody's Brewing,"['1257 Oregon St', 'Redding, CA 96001']",452.4030850180173,4.2,748,2.0,20,restaurants,59
ne7W5PUvgTMQklonrZixcg,El Shastaquero,"['1459 GOLD STREET', 'Redding, CA 96001']",454.4122429891056,4.5,2,,20,restaurants,59
q6k8HgPRXyI1EphGmBaCzg,Taco Bell,"['1220 Market St', 'Redding, CA 96001']",458.8106604696461,1.7,50,1.0,20,restaurants,59
m4kUD4Ng_VgVwd2qpSkd1g,Deja Vu,"['1177 Shasta St', 'Redding, CA 96001']",464.00190400062127,4.3,476,2.0,20,restaurants,59
FxW3Tkv6W4_7JElSXfCvlA,Trendy's,"['1730 Gold St', 'Redding, CA 96001']",474.9635385404232,4.6,829,2.0,20,restaurants,59
LBmlc31lc_EyxRz62aTU-g,Caffé Pagato,"['1031 Butte St', 'Redding, CA 96001']",505.49098019760186,4.6,94,1.0,20,restaurants,59
LvtdDxlAYXzD7bXkmk8NHA,Downtown Grounds ,"['1400 Eureka Way', 'Redding, CA 96001']",526.1670776318462,4.6,12,,20,restaurants,59
lyBBbZ-mZpBaezcRol_MtQ,Weinerschnitzel,"['1120 N Market St', 'Redding, CA 96001']",575.3956826419056,2.0,2,,20,restaurants,59
TfwA7rp7PQw-FEaYg0hMUA,Wienerschnitzel,"['1120 North Market St', 'Redding, CA 96001']",580.2419877098336,3.1,44,1.0,20,restaurants,59
LSDdeqz_or0rcTrkfCaxww,Karline's Restaurant,"['1100 Center St', 'Redding, CA 96001']",615.6933128092367,4.4,162,,20,restaurants,59
fzIyA4V4c-TL4SoUbKUrkQ,Chu's Too,"['1135 Pine St', 'Ste 101', 'Redding, CA 96001']",637.7314756343967,3.9,133,2.0,20,restaurants,59
kRwi4y4MTbFsQxAerYfdsw,Cheesecakes Unlimited,"['1135 Pine St', 'Ste 113', 'Redding, CA 96001']",645.6574296181072,2.9,160,2.0,20,restaurants,59
A3woxNjoRRyc1Vg-d3XuGA,Pasta Pronto,"['2151 Market St', 'Redding, CA 96003']",651.0764201507042,3.5,102,1.0,20,restaurants,59
gKiRFAvvsmbhftmXM6uGZg,Carl's Jr,"['1800 Eureka Way', 'Redding, CA 96001']",651.8539303307103,2.3,24,,20,restaurants,59
Ayv9xsDcXMVrN6A18ns2Gw,Subway,"['1950 Eureka Way', 'Redding, CA 96001']",776.2613215212963,2.9,19,1.0,20,restaurants,59
iL3NvT9D-qWaEUWFy6mMpQ,Lulu's Eating & Drinking Establishment,"['2230 Pine St', 'Redding, CA 96001']",785.015591722101,3.8,163,2.0,20,restaurants,59
FOnEQoQVBBgIOBM6zXH71g,Chicken Shack - Eureka Way,"['1970 Eureka Way', 'Redding, CA 96001']",822.7474216046182,3.5,38,,20,restaurants,59
H6OFH-qwu5tz3StMCDnIsw,Thai Cafe,"['820 Butte St', 'Redding, CA 96001']",829.4100739483079,3.8,119,2.0,20,restaurants,59
LBmlc31lc_EyxRz62aTU-g,Caffé Pagato,"['1031 Butte St', 'Redding, CA 96001']",86.21338984705869,4.6,94,1.0,21,restaurants,54
H6OFH-qwu5tz3StMCDnIsw,Thai Cafe,"['820 Butte St', 'Redding, CA 96001']",267.52168261496024,3.8,119,2.0,21,restaurants,54
m4kUD4Ng_VgVwd2qpSkd1g,Deja Vu,"['1177 Shasta St', 'Redding, CA 96001']",277.10882744542295,4.3,476,2.0,21,restaurants,54
RsMGLH5HER2HSU8czQ-q8A,Cafe Paradisio,"['1270 Yuba St', 'Redding, CA 96001']",328.39341045192293,4.1,255,2.0,21,restaurants,54
My80Rm5V_KycXYwQGUUDRw,Corbett's Restaurant,"['1455 Pine St', 'Redding, CA 96001']",329.05899962136334,3.9,184,2.0,21,restaurants,54
0hTkYJLt-blOJUqZOyLiFg,Taqueria Los Gordos,"['1400 Pine St', 'Redding, CA 96001']",362.4208173659559,4.1,185,1.0,21,restaurants,54
N9UPllc-jLWun7MhYFIzAw,From The Hearth Express,"['1279 Pine St', 'Redding, CA 96001']",384.4296192268803,3.8,60,2.0,21,restaurants,54
SnrbsFVHs79kteTG-kxv9A,The Lost Era,"['1350 Butte St', 'Redding, CA 96001']",431.69435763172083,5.0,2,,21,restaurants,54
IxCDXj-7iQiLzir7G5FpOw,Sandwichery,"['1341 Tehama St', 'Redding, CA 96001']",433.1438750885361,4.6,130,1.0,21,restaurants,54
vvPO574nUH3ZMGATTlYTEQ,Squire Room,"['1336 Tehama St', 'Redding, CA 96001']",433.89007941395624,3.7,12,1.0,21,restaurants,54
TzqzueZCJaotGBw7yWnmCA,Cinders Wood Fired Pizza,"['1415 Market St', 'Redding, CA 96001']",435.0778520246446,4.3,598,2.0,21,restaurants,54
2xOc1-oxmU5KljRxzoc8Mw,From the Hearth Kitchen & Pie Shop - Redding,"['1427 Market St', 'Redding, CA 96001']",436.40694257656753,4.0,114,2.0,21,restaurants,54
8Ck4JUkafRV3i7uOiDK9fQ,Taroko Asian Bar And Grill,"['1701 Pine St', 'Redding, CA 96001']",449.4714659507189,4.2,161,2.0,21,restaurants,54
wrEp_x2pIouXbOqWDsX7EQ,La Cabana,"['1335 Market St', 'Redding, CA 96001']",456.5976496833104,4.2,203,1.0,21,restaurants,54
KEzT40noe_gt2afArlZCxQ,Damburger,"['1320 Placer St', 'Redding, CA 96001']",474.35583678592445,4.0,167,2.0,21,restaurants,54
fzIyA4V4c-TL4SoUbKUrkQ,Chu's Too,"['1135 Pine St', 'Ste 101', 'Redding, CA 96001']",502.92647771841666,3.9,133,2.0,21,restaurants,54
09CmaQKclHxjCk6xX8eSfw,Maxwells Eatery,"['1344 Market St', 'Redding, CA 96001']",503.25457080929834,4.1,271,2.0,21,restaurants,54
kRwi4y4MTbFsQxAerYfdsw,Cheesecakes Unlimited,"['1135 Pine St', 'Ste 113', 'Redding, CA 96001']",512.7067178922246,2.9,160,2.0,21,restaurants,54
mMS0a-5Um_yHwZ2npbJnIQ,Odell Craft Barbecue,"['1300 Market St', 'Ste 102', 'Redding, CA 96001']",526.136630656378,4.9,26,,21,restaurants,54
gSSxGLA8LyztK595j2zxqA,Kobe Seafood & Steakhouse,"['1300 Market St', 'Ste 101', 'Redding, CA 96001']",526.136630656378,3.3,398,3.0,21,restaurants,54
Sz1jiJT4b_bE-KNX7S37CA,Post Office Saloon & Grill,"['1636 Market St', 'Downtown Redding Mall', 'Redding, CA 96001']",534.3004733933088,4.2,81,2.0,21,restaurants,54
q6k8HgPRXyI1EphGmBaCzg,Taco Bell,"['1220 Market St', 'Redding, CA 96001']",556.5081051007331,1.7,50,1.0,21,restaurants,54
nd7wlihGZ5hm01aaqJhHPg,Market Street Blade And Barrel,"['1777 Market St', 'Redding, CA 96001']",578.6048636364188,3.6,241,3.0,21,restaurants,54
wpt1YhNWei2CBy6HvCeHLw,Amazing Alheri,"['1440 Placer St', 'Redding, CA 96001']",580.0913878974519,5.0,1,,21,restaurants,54
p64KyCAQO5fPTbmERIlQ0w,The Crepe Escape Redding,"['1824 Pine St', 'Redding, CA 96001']",580.2278482826592,4.7,69,,21,restaurants,54
duB-_DTA-XX_vlvVJcZ4cg,The Original Arnold's,"['1724 Market St', 'Redding, CA 96001']",600.3141840652307,4.2,71,2.0,21,restaurants,54
O7FWL986cfUGAD9WKikqRQ,Downtown Bar & Grill,"['1724 Market St', 'Redding, CA 96001']",600.5039563430306,3.6,46,2.0,21,restaurants,54
ra2RMICvesVSYbZSz3asRw,Vintage Public House,"['1790 Market St', 'Redding, CA 96001']",615.3282513335544,4.1,232,2.0,21,restaurants,54
LvtdDxlAYXzD7bXkmk8NHA,Downtown Grounds ,"['1400 Eureka Way', 'Redding, CA 96001']",620.0602325079702,4.6,12,,21,restaurants,54
88T3JMsvcBUNdVJtV_RBZw,Jack's Grill,"['1743 California St', 'Redding, CA 96001']",637.7825283227334,3.8,408,3.0,21,restaurants,54
LLND8CNRnx5masv_txy0jg,Raliberto's Taco Shop,"['1701 California St', 'Redding, CA 96001']",638.7643618680314,2.3,12,,21,restaurants,54
OXkOnrjH6Cndzl9hC0ckBA,Raliberto's,"['1701 California St', 'Redding, CA 96001']",640.2261870732787,1.0,1,,21,restaurants,54
TfwA7rp7PQw-FEaYg0hMUA,Wienerschnitzel,"['1120 North Market St', 'Redding, CA 96001']",648.4133128933623,3.1,44,1.0,21,restaurants,54
lyBBbZ-mZpBaezcRol_MtQ,Weinerschnitzel,"['1120 N Market St', 'Redding, CA 96001']",652.8983535272719,2.0,2,,21,restaurants,54
bRyY-4re52Pg-IFpQBY2BQ,Final Draft Brewing Company,"['1600 California St', 'Redding, CA 96001']",661.1528254906982,4.1,753,2.0,21,restaurants,54
rgvwGrdnSPGdw92xypeHmg,Roots Juice Bar,"['1950 Pine St', 'Redding, CA 96001']",671.479328909296,4.4,62,,21,restaurants,54
UXPkQGuZ6u71z36rbluYcA,Fratelli's Pizza Parlor,"['1774 California St', 'Redding, CA 96001']",691.4855115680467,4.2,121,2.0,21,restaurants,54
AePMatI_NRGHPMcs4aIWhg,Fusion Lounge Bar & Grill,"['1545 Placer St', 'Redding, CA 96001']",695.0300533901508,4.2,187,2.0,21,restaurants,54
VOcBCydwzOnPX_LBMZm-UQ,Hot Diggity Dog,"['Yuba St And Oregon St', 'Redding, CA 96001']",803.3067085329709,3.7,3,1.0,21,restaurants,54
RkvyHHqTKCvnhTzATPPZ2Q,Mosaic Restaurant,"['826 Sundial Bridge Dr', 'Redding, CA 96001']",806.3679549423703,4.0,799,2.0,21,restaurants,54
ONn_p2HKDThmmXlOWRGlaQ,Woody's Brewing,"['1257 Oregon St', 'Redding, CA 96001']",808.7410984668992,4.2,748,2.0,21,restaurants,54
ne7W5PUvgTMQklonrZixcg,El Shastaquero,"['1459 GOLD STREET', 'Redding, CA 96001']",831.3228881348836,4.5,2,,21,restaurants,54
7-HRKjs2JGn5FNo9i9NnrA,Carnegie's,"['1600 Oregon St', 'Redding, CA 96001']",835.4432320854932,3.8,82,2.0,21,restaurants,54
LSDdeqz_or0rcTrkfCaxww,Karline's Restaurant,"['1100 Center St', 'Redding, CA 96001']",851.0222283376155,4.4,162,,21,restaurants,54
AScA5UeQeoe0yZ9n6dhOOQ,Court Street Eats,"['1718 Placer St', 'Redding, CA 96001']",877.8043818482514,4.3,19,,21,restaurants,54
A3woxNjoRRyc1Vg-d3XuGA,Pasta Pronto,"['2151 Market St', 'Redding, CA 96003']",913.718605151091,3.5,102,1.0,21,restaurants,54
bibP4PUJEK_sB9A3gzkQbg,Branch House Riverfront Bistro,"['844 Sundial Bridge Dr', 'Redding, CA 96001']",925.848006712891,3.9,35,,21,restaurants,54
ojHLEWf60TPK3tSOJ2fmrQ,Market St Pizza & Deli,"['871 N Market St', 'Redding, CA 96003']",970.0443806921638,3.8,98,2.0,21,restaurants,54
FxW3Tkv6W4_7JElSXfCvlA,Trendy's,"['1730 Gold St', 'Redding, CA 96001']",977.9066232675009,4.6,829,2.0,21,restaurants,54
iL3NvT9D-qWaEUWFy6mMpQ,Lulu's Eating & Drinking Establishment,"['2230 Pine St', 'Redding, CA 96001']",992.7483220530197,3.8,163,2.0,21,restaurants,54
bbFV2MAL2KdXZ3txwaI_wQ,The Grape Escape,"['1824 Pine St', 'Redding, CA 96001']",142.2356948699467,4.7,20,2.0,0,bars,14
nd7wlihGZ5hm01aaqJhHPg,Market Street Blade And Barrel,"['1777 Market St', 'Redding, CA 96001']",189.25959975710785,3.6,241,3.0,0,bars,14
O7FWL986cfUGAD9WKikqRQ,Downtown Bar & Grill,"['1724 Market St', 'Redding, CA 96001']",228.1590740561135,3.6,46,2.0,0,bars,14
OBpuuhLVzLdE-hFh4Iu_yA,Pourboys Tapyard,"['2040 Waldon St', 'Redding, CA 96001']",240.64537273719475,5.0,3,,0,bars,14
6xXL5KKAonbGeuHfyC866w,Cedar Crest Brewing,"['1475 Placer St', 'Ste B', 'Redding, CA 96001']",278.3399807795986,4.5,45,,0,bars,14
hWpLQDH-PlLBkWNl-bcO1Q,The Dip,"['1730 California St', 'Redding, CA 96001']",289.95853971668674,4.4,50,2.0,0,bars,14
Sz1jiJT4b_bE-KNX7S37CA,Post Office Saloon & Grill,"['1636 Market St', 'Downtown Redding Mall', 'Redding, CA 96001']",360.9520787126915,4.2,81,2.0,0,bars,14
iL3NvT9D-qWaEUWFy6mMpQ,Lulu's Eating & Drinking Establishment,"['2230 Pine St', 'Redding, CA 96001']",376.30054919369337,3.8,163,2.0,0,bars,14
frsH30R_HBm3udCdr8hJWQ,Westside Tap & Cork,"['1321 Butte St', 'Ste 140', 'Redding, CA 96001']",487.6015931400294,4.9,17,,0,bars,14
vvPO574nUH3ZMGATTlYTEQ,Squire Room,"['1336 Tehama St', 'Redding, CA 96001']",647.9879112448857,3.7,12,1.0,0,bars,14
gSSxGLA8LyztK595j2zxqA,Kobe Seafood & Steakhouse,"['1300 Market St', 'Ste 101', 'Redding, CA 96001']",717.6725190638462,3.3,398,3.0,0,bars,14
ZXMmdDjAFxXnMdomxss__w,The Tropics,"['2555 S Market St', 'Redding, CA 96001']",812.0450027343494,4.0,6,,0,bars,14
Y17HW5DyFKxrcmmsbjqlqA,The vault,"['1244 California St', 'Redding, CA 96001']",826.475856715457,3.0,1,,0,bars,14
Sz1jiJT4b_bE-KNX7S37CA,Post Office Saloon & Grill,"['1636 Market St', 'Downtown Redding Mall', 'Redding, CA 96001']",60.36817774024646,4.2,81,2.0,1,bars,13
frsH30R_HBm3udCdr8hJWQ,Westside Tap & Cork,"['1321 Butte St', 'Ste 140', 'Redding, CA 96001']",107.10451445304848,4.9,17,,1,bars,13
6xXL5KKAonbGeuHfyC866w,Cedar Crest Brewing,"['1475 Placer St', 'Ste B', 'Redding, CA 96001']",162.87660492863435,4.5,45,,1,bars,13
O7FWL986cfUGAD9WKikqRQ,Downtown Bar & Grill,"['1724 Market St', 'Redding, CA 96001']",189.15868974098416,3.6,46,2.0,1,bars,13
nd7wlihGZ5hm01aaqJhHPg,Market Street Blade And Barrel,"['1777 Market St', 'Redding, CA 96001']",221.42022783572278,3.6,241,3.0,1,bars,13
hWpLQDH-PlLBkWNl-bcO1Q,The Dip,"['1730 California St', 'Redding, CA 96001']",239.33446543009327,4.4,50,2.0,1,bars,13
vvPO574nUH3ZMGATTlYTEQ,Squire Room,"['1336 Tehama St', 'Redding, CA 96001']",240.706044052733,3.7,12,1.0,1,bars,13
bbFV2MAL2KdXZ3txwaI_wQ,The Grape Escape,"['1824 Pine St', 'Redding, CA 96001']",307.2401867279384,4.7,20,2.0,1,bars,13
gSSxGLA8LyztK595j2zxqA,Kobe Seafood & Steakhouse,"['1300 Market St', 'Ste 101', 'Redding, CA 96001']",308.8227724545878,3.3,398,3.0,1,bars,13
Y17HW5DyFKxrcmmsbjqlqA,The vault,"['1244 California St', 'Redding, CA 96001']",429.6721125097379,3.0,1,,1,bars,13
OBpuuhLVzLdE-hFh4Iu_yA,Pourboys Tapyard,"['2040 Waldon St', 'Redding, CA 96001']",536.4563320620488,5.0,3,,1,bars,13
LSDdeqz_or0rcTrkfCaxww,Karline's Restaurant,"['1100 Center St', 'Redding, CA 96001']",636.1456853361389,4.4,162,,1,bars,13
iL3NvT9D-qWaEUWFy6mMpQ,Lulu's Eating & Drinking Establishment,"['2230 Pine St', 'Redding, CA 96001']",781.2581075246459,3.8,163,2.0,1,bars,13
frsH30R_HBm3udCdr8hJWQ,Westside Tap & Cork,"['1321 Butte St', 'Ste 140', 'Redding, CA 96001']",74.81236106490826,4.9,17,,2,bars,13
