fsqID,venueName,formattedAddress,catID,catName,catIDGroup,distance,rating,totalRatings,totalPhotos,totalTips,popularity,price,storeVerified,stationIndex
5cba77b2234724002b3959ee,The Park Food Truck Hub,"1552 Placer St, Redding, CA 96001",13065,Restaurant,Dining and Drinking,379,,,,,0.897005444646098,1.0,False,15
4b75c0d6f964a5201d222ee3,Carnegies,"1600 Oregon St, Redding, CA 96001",13068,American Restaurant,Dining and Drinking,396,,,,,0.9730036297640653,1.0,False,15
5f70ff3b99b067634136954c,Fusion Lounge,"1545 Placer St, Redding, CA 96001",13000,Dining and Drinking,Dining and Drinking,447,,,,,0.9367816091954023,,False,15
5d24e2d44dcbca002fc6c660,Cedar Crest Brewing,"1475 Placer St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,455,,,,,0.9491833030852994,2.0,False,15
562ec74f498eb100b82ff216,The Dip,"1730 California St (Placer), Redding, CA 96001",10003,Arcade,Arts and Entertainment,464,,,,,0.9566696914700544,2.0,True,15
810968fcd2744594580e354f,Krispy Krunchy Chicken,"1905 Eureka Way, Redding, CA 96001",13145,Fast Food Restaurant,Dining and Drinking,491,,,,,0.04688445251058681,1.0,False,15
505d17e7e4b04d802adf880c,Fish Viewing Facility,"Redding, CA 96003",16043,River,Landmarks and Outdoors,516,,,,,0.691318814277072,,False,15
58b9c69fd772f97a40339388,Caffé Pagato,"1031 Butte St, Redding, CA 96001",13034,Café,Dining and Drinking,572,,,,,0.9754990925589837,1.0,False,15
5f6ffbdf2ced3145f09488f8,Chicken Shack - Eureka Way,"1970 Eureka Way, Redding, CA 96001",13055,Fried Chicken Joint,Dining and Drinking,589,,,,,0.9097852389594676,1.0,False,15
4b89b364f964a5200a4c32e3,Burger King,"2055 Eureka Way, Redding, CA 96001",13031,Burger Joint,Dining and Drinking,662,5.6,6.0,17.0,1.0,0.9757259528130672,1.0,True,15
2e06545ac9f04f361f3e691e,Noteworthy Wines,"1267 Willis St, Redding, CA 96001",13387,Winery,Dining and Drinking,646,,,,,0.6359649122807017,,False,15
5e35b39d927f370008489acd,Roots Juice Bar,"1950 Pine St, Redding, CA 96001",13000,Dining and Drinking,Dining and Drinking,726,,,,,0.9633998790078645,1.0,False,15
65a9c9ede0724622a03573df,Pourboys Tapyard,"2040 Waldon St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,796,,,,,0.9594676346037507,,False,15
51105e64e4b0cb0bd885a8c9,Magnolia Park,"1614 Magnolia Ave, Redding, CA 96001",16026,Monument,Landmarks and Outdoors,932,,,,,0.5274500907441017,,False,15
e0cc2da09c054ca134a7a380,Pasta Pronto,"2151 Market St, Redding, CA 96001",13064,Pizzeria,Dining and Drinking,959,,,,,0.46400483968542044,1.0,False,15
2adfc7970cec4603640c28e2,Old City Hall Arts Center,"1313 Market St, Redding, CA 96001",16026,Monument,Landmarks and Outdoors,153,,,,,,,False,15
3fafb4f24ea54fa28cadeac4,From The Hearth Bakery & Cafe,"1279 Pine St, Redding, CA 96001",13002,Bakery,Dining and Drinking,274,,,,,,,False,15
59692af407c9eae008601caf,Charlew's Tap House,"1177 Shasta St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,380,,,,,,,False,15
32c7527d6cf34f47f043ac40,Redding Riverside Village,"901 N Market St, Redding, CA 96003",16008,Campground,Landmarks and Outdoors,959,,,,,,,False,15
581ccd7f0d63b178d22e9e54,Theory Collaborative,"1250 California St, Redding, CA 96001",13034,Café,Dining and Drinking,412,8.9,35.0,34.0,4.0,0.9785238959467635,1.0,True,16
4b5138a2f964a520cc4727e3,Market Street Steakhouse,"1777 Market St, Redding, CA 96001",13383,Steakhouse,Dining and Drinking,533,8.7,14.0,12.0,6.0,0.9664246823956443,3.0,False,16
4c4bf3589c8d2d7f72f4b76b,Club 501,"1244 California St, Redding, CA 96001",13011,Gay Bar,Dining and Drinking,393,8.3,12.0,6.0,4.0,0.9050211736237145,2.0,False,16
4b636603f964a520ff762ae3,Taqueria Los Gordos,"1400 Pine St (Tehama), Redding, CA 96001",13099,Chinese Restaurant,Dining and Drinking,506,8.1,28.0,15.0,13.0,0.9652147610405324,2.0,False,16
5a110c7f0fe7a07167d2f62f,Taste & See Creamery,"1419 Market St, Redding, CA 96001",13046,Ice Cream Parlor,Dining and Drinking,443,8.0,9.0,11.0,1.0,0.9745916515426497,1.0,False,16
4bfd76e4bf6576b08551adb8,Wienerschnitzel,"1120 Market St, Redding, CA 96001",13058,Hot Dog Joint,Dining and Drinking,602,7.6,12.0,44.0,1.0,0.9872202056866304,1.0,False,16
4bf3009298ac0f47ad6262a8,Damburger,"1320 Placer St, Redding, CA 96001",13031,Burger Joint,Dining and Drinking,503,7.2,27.0,8.0,10.0,0.962265577737447,1.0,True,16
5839cf23424f9379715e5abb,Final Draft Brewi,"1600 California St, Redding, CA 96001",13003,Bar,Dining and Drinking,317,6.7,16.0,56.0,6.0,0.9734573502722323,2.0,True,16
4c8ba29052a98cfa7caf37e9,Heavenly Donuts,"1313 Shasta St, Redding, CA 96001",13001,Bagel Shop,Dining and Drinking,533,6.9,10.0,19.0,2.0,0.9730792498487598,1.0,False,16
4b70bed9f964a520b32c2de3,Jack's Grill,"1743 California St (at Placer St), Redding, CA 96001",13383,Steakhouse,Dining and Drinking,406,6.7,24.0,10.0,8.0,0.9461584996975196,4.0,False,16
4c43c3bf2d3ec9b61d0f2eae,Subway,"1950 Eureka Way, Redding, CA 96001",13039,Deli,Dining and Drinking,508,6.3,5.0,5.0,1.0,0.9683151845130067,1.0,False,16
4c2a899d8ef52d7fa10e30ba,Carl's Jr.,"1800 Eureka Way, Redding, CA 96001",13145,Fast Food Restaurant,Dining and Drinking,428,6.2,2.0,13.0,0.0,0.9764821536600121,1.0,True,16
4b75c0d6f964a5201d222ee3,Carnegies,"1600 Oregon St, Redding, CA 96001",13068,American Restaurant,Dining and Drinking,138,,,,,0.9730036297640653,1.0,False,16
5cba77b2234724002b3959ee,The Park Food Truck Hub,"1552 Placer St, Redding, CA 96001",13065,Restaurant,Dining and Drinking,295,,,,,0.897005444646098,1.0,False,16
5f70ff3b99b067634136954c,Fusion Lounge,"1545 Placer St, Redding, CA 96001",13000,Dining and Drinking,Dining and Drinking,334,,,,,0.9367816091954023,,False,16
562ec74f498eb100b82ff216,The Dip,"1730 California St (Placer), Redding, CA 96001",10003,Arcade,Arts and Entertainment,356,,,,,0.9566696914700544,2.0,True,16
4ed18ea329c223f92a522f3a,The Grape Escape,"1747 Market St, Redding, CA 96001",10039,Music Venue,Arts and Entertainment,374,,,,,0.8840744101633394,2.0,False,16
5d24e2d44dcbca002fc6c660,Cedar Crest Brewing,"1475 Placer St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,399,,,,,0.9491833030852994,2.0,False,16
810968fcd2744594580e354f,Krispy Krunchy Chicken,"1905 Eureka Way, Redding, CA 96001",13145,Fast Food Restaurant,Dining and Drinking,430,,,,,0.04688445251058681,1.0,False,16
2e06545ac9f04f361f3e691e,Noteworthy Wines,"1267 Willis St, Redding, CA 96001",13387,Winery,Dining and Drinking,464,,,,,0.6359649122807017,,False,16
5dba05a6db21db00086bd90f,Westside Wines & Hops,"1321 Butte St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,482,,,,,0.9016938898971567,2.0,False,16
4b89b364f964a5200a4c32e3,Burger King,"2055 Eureka Way, Redding, CA 96001",13031,Burger Joint,Dining and Drinking,572,5.6,6.0,17.0,1.0,0.9757259528130672,1.0,True,16
5f6ffbdf2ced3145f09488f8,Chicken Shack - Eureka Way,"1970 Eureka Way, Redding, CA 96001",13055,Fried Chicken Joint,Dining and Drinking,541,,,,,0.9097852389594676,1.0,False,16
65a9c9ede0724622a03573df,Pourboys Tapyard,"2040 Waldon St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,609,,,,,0.9594676346037507,,False,16
51105e64e4b0cb0bd885a8c9,Magnolia Park,"1614 Magnolia Ave, Redding, CA 96001",16026,Monument,Landmarks and Outdoors,623,,,,,0.5274500907441017,,False,16
5e35b39d927f370008489acd,Roots Juice Bar,"1950 Pine St, Redding, CA 96001",13000,Dining and Drinking,Dining and Drinking,680,,,,,0.9633998790078645,1.0,False,16
58b9c69fd772f97a40339388,Caffé Pagato,"1031 Butte St, Redding, CA 96001",13034,Café,Dining and Drinking,803,,,,,0.9754990925589837,1.0,False,16
505d17e7e4b04d802adf880c,Fish Viewing Facility,"Redding, CA 96003",16043,River,Landmarks and Outdoors,808,,,,,0.691318814277072,,False,16
e0cc2da09c054ca134a7a380,Pasta Pronto,"2151 Market St, Redding, CA 96001",13064,Pizzeria,Dining and Drinking,851,,,,,0.46400483968542044,1.0,False,16
4c8558f547cc224b475ba09f,Puerto Vallarta A Family Restaurant,"2315 Eureka Way, Redding, CA 96001",13303,Mexican Restaurant,Dining and Drinking,901,,,,,0.934134906231095,1.0,False,16
2adfc7970cec4603640c28e2,Old City Hall Arts Center,"1313 Market St, Redding, CA 96001",16026,Monument,Landmarks and Outdoors,471,,,,,,,False,16
3fafb4f24ea54fa28cadeac4,From The Hearth Bakery & Cafe,"1279 Pine St, Redding, CA 96001",13002,Bakery,Dining and Drinking,599,,,,,,,False,16
59692af407c9eae008601caf,Charlew's Tap House,"1177 Shasta St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,684,,,,,,,False,16
581ccd7f0d63b178d22e9e54,Theory Collaborative,"1250 California St, Redding, CA 96001",13034,Café,Dining and Drinking,474,8.9,35.0,34.0,4.0,0.9785238959467635,1.0,True,17
4b5138a2f964a520cc4727e3,Market Street Steakhouse,"1777 Market St, Redding, CA 96001",13383,Steakhouse,Dining and Drinking,421,8.7,14.0,12.0,6.0,0.9664246823956443,3.0,False,17
4c4bf3589c8d2d7f72f4b76b,Club 501,"1244 California St, Redding, CA 96001",13011,Gay Bar,Dining and Drinking,464,8.3,12.0,6.0,4.0,0.9050211736237145,2.0,False,17
5a110c7f0fe7a07167d2f62f,Taste & See Creamery,"1419 Market St, Redding, CA 96001",13046,Ice Cream Parlor,Dining and Drinking,423,8.0,9.0,11.0,1.0,0.9745916515426497,1.0,False,17
4b636603f964a520ff762ae3,Taqueria Los Gordos,"1400 Pine St (Tehama), Redding, CA 96001",13099,Chinese Restaurant,Dining and Drinking,490,8.1,28.0,15.0,13.0,0.9652147610405324,2.0,False,17
4bfd76e4bf6576b08551adb8,Wienerschnitzel,"1120 Market St, Redding, CA 96001",13058,Hot Dog Joint,Dining and Drinking,666,7.6,12.0,44.0,1.0,0.9872202056866304,1.0,False,17
4bf3009298ac0f47ad6262a8,Damburger,"1320 Placer St, Redding, CA 96001",13031,Burger Joint,Dining and Drinking,412,7.2,27.0,8.0,10.0,0.962265577737447,1.0,True,17
5839cf23424f9379715e5abb,Final Draft Brewi,"1600 California St, Redding, CA 96001",13003,Bar,Dining and Drinking,209,6.7,16.0,56.0,6.0,0.9734573502722323,2.0,True,17
4b70bed9f964a520b32c2de3,Jack's Grill,"1743 California St (at Placer St), Redding, CA 96001",13383,Steakhouse,Dining and Drinking,284,6.7,24.0,10.0,8.0,0.9461584996975196,4.0,False,17
4c8ba29052a98cfa7caf37e9,Heavenly Donuts,"1313 Shasta St, Redding, CA 96001",13001,Bagel Shop,Dining and Drinking,543,6.9,10.0,19.0,2.0,0.9730792498487598,1.0,False,17
4c43c3bf2d3ec9b61d0f2eae,Subway,"1950 Eureka Way, Redding, CA 96001",13039,Deli,Dining and Drinking,637,6.3,5.0,5.0,1.0,0.9683151845130067,1.0,False,17
4b75c0d6f964a5201d222ee3,Carnegies,"1600 Oregon St, Redding, CA 96001",13068,American Restaurant,Dining and Drinking,15,,,,,0.9730036297640653,1.0,False,17
4c2a899d8ef52d7fa10e30ba,Carl's Jr.,"1800 Eureka Way, Redding, CA 96001",13145,Fast Food Restaurant,Dining and Drinking,552,6.2,2.0,13.0,0.0,0.9764821536600121,1.0,True,17
5cba77b2234724002b3959ee,The Park Food Truck Hub,"1552 Placer St, Redding, CA 96001",13065,Restaurant,Dining and Drinking,189,,,,,0.897005444646098,1.0,False,17
5f70ff3b99b067634136954c,Fusion Lounge,"1545 Placer St, Redding, CA 96001",13000,Dining and Drinking,Dining and Drinking,213,,,,,0.9367816091954023,,False,17
562ec74f498eb100b82ff216,The Dip,"1730 California St (Placer), Redding, CA 96001",10003,Arcade,Arts and Entertainment,235,,,,,0.9566696914700544,2.0,True,17
5d24e2d44dcbca002fc6c660,Cedar Crest Brewing,"1475 Placer St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,286,,,,,0.9491833030852994,2.0,False,17
4ed18ea329c223f92a522f3a,The Grape Escape,"1747 Market St, Redding, CA 96001",10039,Music Venue,Arts and Entertainment,297,,,,,0.8840744101633394,2.0,False,17
5dba05a6db21db00086bd90f,Westside Wines & Hops,"1321 Butte St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,432,,,,,0.9016938898971567,2.0,False,17
65a9c9ede0724622a03573df,Pourboys Tapyard,"2040 Waldon St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,482,,,,,0.9594676346037507,,False,17
5e35b39d927f370008489acd,Roots Juice Bar,"1950 Pine St, Redding, CA 96001",13000,Dining and Drinking,Dining and Drinking,557,,,,,0.9633998790078645,1.0,False,17
810968fcd2744594580e354f,Krispy Krunchy Chicken,"1905 Eureka Way, Redding, CA 96001",13145,Fast Food Restaurant,Dining and Drinking,560,,,,,0.04688445251058681,1.0,False,17
2e06545ac9f04f361f3e691e,Noteworthy Wines,"1267 Willis St, Redding, CA 96001",13387,Winery,Dining and Drinking,583,,,,,0.6359649122807017,,False,17
4b89b364f964a5200a4c32e3,Burger King,"2055 Eureka Way, Redding, CA 96001",13031,Burger Joint,Dining and Drinking,700,5.6,6.0,17.0,1.0,0.9757259528130672,1.0,True,17
5f6ffbdf2ced3145f09488f8,Chicken Shack - Eureka Way,"1970 Eureka Way, Redding, CA 96001",13055,Fried Chicken Joint,Dining and Drinking,671,,,,,0.9097852389594676,1.0,False,17
51105e64e4b0cb0bd885a8c9,Magnolia Park,"1614 Magnolia Ave, Redding, CA 96001",16026,Monument,Landmarks and Outdoors,675,,,,,0.5274500907441017,,False,17
e0cc2da09c054ca134a7a380,Pasta Pronto,"2151 Market St, Redding, CA 96001",13064,Pizzeria,Dining and Drinking,721,,,,,0.46400483968542044,1.0,False,17
58b9c69fd772f97a40339388,Caffé Pagato,"1031 Butte St, Redding, CA 96001",13034,Café,Dining and Drinking,754,,,,,0.9754990925589837,1.0,False,17
505d17e7e4b04d802adf880c,Fish Viewing Facility,"Redding, CA 96003",16043,River,Landmarks and Outdoors,886,,,,,0.691318814277072,,False,17
2adfc7970cec4603640c28e2,Old City Hall Arts Center,"1313 Market St, Redding, CA 96001",16026,Monument,Landmarks and Outdoors,488,,,,,,,False,17
3fafb4f24ea54fa28cadeac4,From The Hearth Bakery & Cafe,"1279 Pine St, Redding, CA 96001",13002,Bakery,Dining and Drinking,612,,,,,,,False,17
59692af407c9eae008601caf,Charlew's Tap House,"1177 Shasta St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,677,,,,,,,False,17
581ccd7f0d63b178d22e9e54,Theory Collaborative,"1250 California St, Redding, CA 96001",13034,Café,Dining and Drinking,950,8.9,35.0,34.0,4.0,0.9785238959467635,1.0,True,18
4b5138a2f964a520cc4727e3,Market Street Steakhouse,"1777 Market St, Redding, CA 96001",13383,Steakhouse,Dining and Drinking,995,8.7,14.0,12.0,6.0,0.9664246823956443,3.0,False,18
4c4bf3589c8d2d7f72f4b76b,Club 501,"1244 California St, Redding, CA 96001",13011,Gay Bar,Dining and Drinking,922,8.3,12.0,6.0,4.0,0.9050211736237145,2.0,False,18
4b65d49af964a52095022be3,Deja Vu Restaurant,"1590 California St, Redding, CA 96001",13031,Burger Joint,Dining and Drinking,828,7.8,54.0,28.0,14.0,0.95508166969147,2.0,False,18
5839cf23424f9379715e5abb,Final Draft Brewi,"1600 California St, Redding, CA 96001",13003,Bar,Dining and Drinking,808,6.7,16.0,56.0,6.0,0.9734573502722323,2.0,True,18
4b70bed9f964a520b32c2de3,Jack's Grill,"1743 California St (at Placer St), Redding, CA 96001",13383,Steakhouse,Dining and Drinking,841,6.7,24.0,10.0,8.0,0.9461584996975196,4.0,False,18
4c43c3bf2d3ec9b61d0f2eae,Subway,"1950 Eureka Way, Redding, CA 96001",13039,Deli,Dining and Drinking,702,6.3,5.0,5.0,1.0,0.9683151845130067,1.0,False,18
51105e64e4b0cb0bd885a8c9,Magnolia Park,"1614 Magnolia Ave, Redding, CA 96001",16026,Monument,Landmarks and Outdoors,91,,,,,0.5274500907441017,,False,18
4c2a899d8ef52d7fa10e30ba,Carl's Jr.,"1800 Eureka Way, Redding, CA 96001",13145,Fast Food Restaurant,Dining and Drinking,756,6.2,2.0,13.0,0.0,0.9764821536600121,1.0,True,18
2e06545ac9f04f361f3e691e,Noteworthy Wines,"1267 Willis St, Redding, CA 96001",13387,Winery,Dining and Drinking,469,,,,,0.6359649122807017,,False,18
4b89b364f964a5200a4c32e3,Burger King,"2055 Eureka Way, Redding, CA 96001",13031,Burger Joint,Dining and Drinking,649,5.6,6.0,17.0,1.0,0.9757259528130672,1.0,True,18
4b75c0d6f964a5201d222ee3,Carnegies,"1600 Oregon St, Redding, CA 96001",13068,American Restaurant,Dining and Drinking,606,,,,,0.9730036297640653,1.0,False,18
810968fcd2744594580e354f,Krispy Krunchy Chicken,"1905 Eureka Way, Redding, CA 96001",13145,Fast Food Restaurant,Dining and Drinking,656,,,,,0.04688445251058681,1.0,False,18
5f6ffbdf2ced3145f09488f8,Chicken Shack - Eureka Way,"1970 Eureka Way, Redding, CA 96001",13055,Fried Chicken Joint,Dining and Drinking,704,,,,,0.9097852389594676,1.0,False,18
4d8cd6e51716a1435fae09f7,Veterans Memorial Hall,"1605 Yuba St, Redding, CA 96001",16026,Monument,Landmarks and Outdoors,713,,,,,0.9116001209921355,,False,18
4c8558f547cc224b475ba09f,Puerto Vallarta A Family Restaurant,"2315 Eureka Way, Redding, CA 96001",13303,Mexican Restaurant,Dining and Drinking,753,,,,,0.934134906231095,1.0,False,18
5f70ff3b99b067634136954c,Fusion Lounge,"1545 Placer St, Redding, CA 96001",13000,Dining and Drinking,Dining and Drinking,789,,,,,0.9367816091954023,,False,18
5cba77b2234724002b3959ee,The Park Food Truck Hub,"1552 Placer St, Redding, CA 96001",13065,Restaurant,Dining and Drinking,792,,,,,0.897005444646098,1.0,False,18
562ec74f498eb100b82ff216,The Dip,"1730 California St (Placer), Redding, CA 96001",10003,Arcade,Arts and Entertainment,803,,,,,0.9566696914700544,2.0,True,18
5a7b4ea59411f27a1d092b5a,Fratelli's Pizza Parlor,"1774 California St, Redding, CA 96001",13064,Pizzeria,Dining and Drinking,815,,,,,0.955686630369026,1.0,False,18
65a9c9ede0724622a03573df,Pourboys Tapyard,"2040 Waldon St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,837,,,,,0.9594676346037507,,False,18
5d24e2d44dcbca002fc6c660,Cedar Crest Brewing,"1475 Placer St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,869,,,,,0.9491833030852994,2.0,False,18
4ed18ea329c223f92a522f3a,The Grape Escape,"1747 Market St, Redding, CA 96001",10039,Music Venue,Arts and Entertainment,910,,,,,0.8840744101633394,2.0,False,18
64f1a70e486c47a7068185ca,Benton Field,"Redding, CA 96001",16032,Park,Landmarks and Outdoors,644,,,,,,,False,18
e356e0de7ed6474420effe32,Park,"1552 Placer St, Redding, CA 96001",16032,Park,Landmarks and Outdoors,791,,,,,,,False,18
4b5138a2f964a520cc4727e3,Market Street Steakhouse,"1777 Market St, Redding, CA 96001",13383,Steakhouse,Dining and Drinking,529,8.7,14.0,12.0,6.0,0.9664246823956443,3.0,False,19
581ccd7f0d63b178d22e9e54,Theory Collaborative,"1250 California St, Redding, CA 96001",13034,Café,Dining and Drinking,909,8.9,35.0,34.0,4.0,0.9785238959467635,1.0,True,19
4c4bf3589c8d2d7f72f4b76b,Club 501,"1244 California St, Redding, CA 96001",13011,Gay Bar,Dining and Drinking,902,8.3,12.0,6.0,4.0,0.9050211736237145,2.0,False,19
4b636603f964a520ff762ae3,Taqueria Los Gordos,"1400 Pine St (Tehama), Redding, CA 96001",13099,Chinese Restaurant,Dining and Drinking,850,8.1,28.0,15.0,13.0,0.9652147610405324,2.0,False,19
5a110c7f0fe7a07167d2f62f,Taste & See Creamery,"1419 Market St, Redding, CA 96001",13046,Ice Cream Parlor,Dining and Drinking,786,8.0,9.0,11.0,1.0,0.9745916515426497,1.0,False,19
4bf3009298ac0f47ad6262a8,Damburger,"1320 Placer St, Redding, CA 96001",13031,Burger Joint,Dining and Drinking,616,7.2,27.0,8.0,10.0,0.962265577737447,1.0,True,19
4b70bed9f964a520b32c2de3,Jack's Grill,"1743 California St (at Placer St), Redding, CA 96001",13383,Steakhouse,Dining and Drinking,407,6.7,24.0,10.0,8.0,0.9461584996975196,4.0,False,19
5839cf23424f9379715e5abb,Final Draft Brewi,"1600 California St, Redding, CA 96001",13003,Bar,Dining and Drinking,465,6.7,16.0,56.0,6.0,0.9734573502722323,2.0,True,19
4c8ba29052a98cfa7caf37e9,Heavenly Donuts,"1313 Shasta St, Redding, CA 96001",13001,Bagel Shop,Dining and Drinking,932,6.9,10.0,19.0,2.0,0.9730792498487598,1.0,False,19
65a9c9ede0724622a03573df,Pourboys Tapyard,"2040 Waldon St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,218,,,,,0.9594676346037507,,False,19
4c2a899d8ef52d7fa10e30ba,Carl's Jr.,"1800 Eureka Way, Redding, CA 96001",13145,Fast Food Restaurant,Dining and Drinking,966,6.2,2.0,13.0,0.0,0.9764821536600121,1.0,True,19
562ec74f498eb100b82ff216,The Dip,"1730 California St (Placer), Redding, CA 96001",10003,Arcade,Arts and Entertainment,407,,,,,0.9566696914700544,2.0,True,19
5f70ff3b99b067634136954c,Fusion Lounge,"1545 Placer St, Redding, CA 96001",13000,Dining and Drinking,Dining and Drinking,411,,,,,0.9367816091954023,,False,19
4b75c0d6f964a5201d222ee3,Carnegies,"1600 Oregon St, Redding, CA 96001",13068,American Restaurant,Dining and Drinking,426,,,,,0.9730036297640653,1.0,False,19
5d24e2d44dcbca002fc6c660,Cedar Crest Brewing,"1475 Placer St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,464,,,,,0.9491833030852994,2.0,False,19
5cba77b2234724002b3959ee,The Park Food Truck Hub,"1552 Placer St, Redding, CA 96001",13065,Restaurant,Dining and Drinking,467,,,,,0.897005444646098,1.0,False,19
e0cc2da09c054ca134a7a380,Pasta Pronto,"2151 Market St, Redding, CA 96001",13064,Pizzeria,Dining and Drinking,503,,,,,0.46400483968542044,1.0,False,19
5e35b39d927f370008489acd,Roots Juice Bar,"1950 Pine St, Redding, CA 96001",13000,Dining and Drinking,Dining and Drinking,518,,,,,0.9633998790078645,1.0,False,19
4ed18ea329c223f92a522f3a,The Grape Escape,"1747 Market St, Redding, CA 96001",10039,Music Venue,Arts and Entertainment,588,,,,,0.8840744101633394,2.0,False,19
51105e64e4b0cb0bd885a8c9,Magnolia Park,"1614 Magnolia Ave, Redding, CA 96001",16026,Monument,Landmarks and Outdoors,725,,,,,0.5274500907441017,,False,19
5dba05a6db21db00086bd90f,Westside Wines & Hops,"1321 Butte St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,741,,,,,0.9016938898971567,2.0,False,19
8450b912f6e64c1b18cd502c,Agana Tropics,"2555 S Market St, Redding, CA 96001",13003,Bar,Dining and Drinking,804,,,,,0.10450695704779189,2.0,False,19
2e06545ac9f04f361f3e691e,Noteworthy Wines,"1267 Willis St, Redding, CA 96001",13387,Winery,Dining and Drinking,881,,,,,0.6359649122807017,,False,19
4d9ff070c41ca143fd273da3,The Tropics,"2555 S Market St, Redding, CA 96001",13010,Dive Bar,Dining and Drinking,923,,,,,0.9596944948578342,1.0,False,19
810968fcd2744594580e354f,Krispy Krunchy Chicken,"1905 Eureka Way, Redding, CA 96001",13145,Fast Food Restaurant,Dining and Drinking,940,,,,,0.04688445251058681,1.0,False,19
086ef0913cf446afcdfe97cf,Redding Recreation,"1250 Parkview Ave, Redding, CA 96001",16032,Park,Landmarks and Outdoors,723,,,,,,,False,19
898ebebb75f0f1a08fc64815,Canelo's,"2605 S Market St, Redding, CA 96001",13065,Restaurant,Dining and Drinking,811,,,,,,,False,19
2adfc7970cec4603640c28e2,Old City Hall Arts Center,"1313 Market St, Redding, CA 96001",16026,Monument,Landmarks and Outdoors,890,,,,,,,False,19
ec187df965fd4e6c697f5c64,Little Sprouts Urban Farm,"1022 State St, Redding, CA 96001",16014,Farm,Landmarks and Outdoors,971,,,,,,,False,19
d1c9f6f6be2b44e7fd22fe51,La Tour Demonstration Forest,"875 Cypress Ave, Redding, CA 96001",16032,Park,Landmarks and Outdoors,991,,,,,,,False,19
4b5138a2f964a520cc4727e3,Market Street Steakhouse,"1777 Market St, Redding, CA 96001",13383,Steakhouse,Dining and Drinking,241,8.7,14.0,12.0,6.0,0.9664246823956443,3.0,False,20
581ccd7f0d63b178d22e9e54,Theory Collaborative,"1250 California St, Redding, CA 96001",13034,Café,Dining and Drinking,411,8.9,35.0,34.0,4.0,0.9785238959467635,1.0,True,20
5a110c7f0fe7a07167d2f62f,Taste & See Creamery,"1419 Market St, Redding, CA 96001",13046,Ice Cream Parlor,Dining and Drinking,215,8.0,9.0,11.0,1.0,0.9745916515426497,1.0,False,20
4b636603f964a520ff762ae3,Taqueria Los Gordos,"1400 Pine St (Tehama), Redding, CA 96001",13099,Chinese Restaurant,Dining and Drinking,279,8.1,28.0,15.0,13.0,0.9652147610405324,2.0,False,20
4c4bf3589c8d2d7f72f4b76b,Club 501,"1244 California St, Redding, CA 96001",13011,Gay Bar,Dining and Drinking,422,8.3,12.0,6.0,4.0,0.9050211736237145,2.0,False,20
4bf3009298ac0f47ad6262a8,Damburger,"1320 Placer St, Redding, CA 96001",13031,Burger Joint,Dining and Drinking,175,7.2,27.0,8.0,10.0,0.962265577737447,1.0,True,20
4bfd76e4bf6576b08551adb8,Wienerschnitzel,"1120 Market St, Redding, CA 96001",13058,Hot Dog Joint,Dining and Drinking,576,7.6,12.0,44.0,1.0,0.9872202056866304,1.0,False,20
5839cf23424f9379715e5abb,Final Draft Brewi,"1600 California St, Redding, CA 96001",13003,Bar,Dining and Drinking,106,6.7,16.0,56.0,6.0,0.9734573502722323,2.0,True,20
4c8ba29052a98cfa7caf37e9,Heavenly Donuts,"1313 Shasta St, Redding, CA 96001",13001,Bagel Shop,Dining and Drinking,365,6.9,10.0,19.0,2.0,0.9730792498487598,1.0,False,20
4b70bed9f964a520b32c2de3,Jack's Grill,"1743 California St (at Placer St), Redding, CA 96001",13383,Steakhouse,Dining and Drinking,198,6.7,24.0,10.0,8.0,0.9461584996975196,4.0,False,20
4c4de42cdb2c20a1629d9273,Thai Cafe,"820 Butte St, Redding, CA 96001",13352,Thai Restaurant,Dining and Drinking,782,7.0,15.0,10.0,7.0,0.940260133091349,2.0,False,20
4ed18ea329c223f92a522f3a,The Grape Escape,"1747 Market St, Redding, CA 96001",10039,Music Venue,Arts and Entertainment,41,,,,,0.8840744101633394,2.0,False,20
4c43c3bf2d3ec9b61d0f2eae,Subway,"1950 Eureka Way, Redding, CA 96001",13039,Deli,Dining and Drinking,775,6.3,5.0,5.0,1.0,0.9683151845130067,1.0,False,20
5cba77b2234724002b3959ee,The Park Food Truck Hub,"1552 Placer St, Redding, CA 96001",13065,Restaurant,Dining and Drinking,105,,,,,0.897005444646098,1.0,False,20
